"","number","Wo","CR","Freq","aorta_Um_avg","aorta_Um_max","aorta_Ux_avg","aorta_Ux_max","connect_Um_avg","connect_Um_max","connect_Uy_avg","connect_Uy_max","vena_Um_avg","vena_Um_max","vena_Ux_avg","vena_Ux_max","aorta_P_avg","aorta_P_max","vena_P_avg","vena_P_max","delta_P","Q","COT","Work"
"64",64,5.05,0.51622868,0.60414777,0.710948979400133,1.84822976589203,0.0643961117487907,1.57058000564575,0.553709914299866,1.7341260612011,0.0917499130810029,1.66596949100494,0.532668949079899,1.65875628590584,0.122292370602187,1.63916364312172,113.458416916706,2365.3396484375,107.74073089645,2352.8892578125,-5.717686020256,1.5251447502933,1897200000,667.87
"65",65,5.05,0.51622868,0.6690525,0.542725739133958,1.37596189975738,0.0421389396595057,1.09227143228054,0.445762309711426,1.23100109398365,0.0659784430652305,1.19818158447743,0.392419364257616,1.12432844936848,0.120326968891378,1.10213361680508,91.2316723293729,1867.3689453125,84.0879381255498,1830.2591796875,-7.1437342038231,1.11335533988698,1954500000,652.37
"66",66,5.05,0.51622868,0.8169873,0.21534784125366,0.5711580067873,0.0817181121935042,0.562406443059444,0.159614027755695,0.596291795372963,0.0623426612409305,0.596284493803978,0.163604876530739,0.547181256115437,0.0806431491738967,0.543106980621815,12.2329120182955,259.607861328125,6.48615723711412,238.675952148438,-5.74675478118138,0.368944122957474,1487700000,437.32
"67",67,5.05,0.51622868,0.99501422,0.253257870872361,0.679212212562561,0.0464084420219826,0.678646191954613,0.221101625927634,0.655550137162209,0.0370525725623837,0.608464367687702,0.364690388612374,0.865544602274895,0.0536703761698951,0.8653824031353,49.1035878408889,1125.406640625,43.3069226408413,1141.92314453125,-5.7966652000476,0.426267159752401,2546600000,396.57
"68",68,5.05,0.51622868,1.25,0.463056341127063,1.11820511519909,0.0463958448744961,1.11443012952805,0.366990391997835,1.14810742437839,0.0476269278263387,1.11659944057465,0.431559065674754,1.19156442582607,0.084471186184181,1.19108401238918,72.3872982538664,1925.824609375,65.8587854605454,1910.0216796875,-6.528512793321,0.761650270577985,2.895e+09,645.77
"69",69,5.05,0.51622868,1.5049858,0.446851510451569,1.09562687575817,0.0936325120678553,1.07192575931549,0.328311392880725,1.04874610900879,0.0709512675429533,1.04855626821518,0.291170217606493,0.951614901423454,0.0925227823656762,0.951341688632965,-20.1777709919018,1228.29892578125,-30.9085956646079,1187.8529296875,-10.7308246727061,0.693444597002901,3.174e+09,909.93
"70",70,5.05,0.51622868,1.6830127,0.297910580612597,0.762891471385956,0.120754085232736,0.748658403754234,0.225878477014283,0.802197456359863,0.0823865933757938,0.798850208520889,0.261600324674744,0.751902908086777,0.112954593277342,0.737246498465538,15.1981855173833,230.636865234375,-0.168471221055055,150.286242675781,-15.3666567384384,0.525837898207528,5155800000,1631.3
"71",71,5.05,0.51622868,1.8309475,0.248629474320966,0.792582556605339,0.102628102712325,0.787695795297623,0.218778459673138,0.734941437840462,0.0673850517419991,0.730419307947159,0.370483965527236,1.01767532527447,0.0746249199833223,0.987646654248238,13.3290739206167,638.341455078125,-0.552546325620709,668.169921875,-13.8816202462374,0.48029206726754,6613200000,1921.1
"72",72,5.05,0.51622868,1.8958522,0.290761319752514,0.903789699077606,0.0917968050207754,0.900332555174828,0.244283280595062,0.793995037674904,0.0635794453631276,0.773594826459885,0.408938781183679,1.16929724812508,0.0671757007456528,1.14269003272057,34.7077330515935,933.56728515625,18.4196566801805,952.144921875,-16.288076371413,0.503536493766872,6264300000,1615.3
"73",73,5.05,0.52692094,1.25,0.471032616780856,1.14324763417244,0.0522665052908179,1.13943353295326,0.373724874713494,1.17413766682148,0.0517104475931354,1.14274181425571,0.444526501267672,1.22043184936047,0.0954284534321448,1.21971674263477,74.3557016486796,1960.458203125,61.230819687715,1942.0884765625,-13.1248819609646,0.775926799365534,2833300000,641.53
